,county,state,total_10,total_20,total_one_10,total_one_20,wh_10,wh_20,bl_10,bl_20,na_10,na_20,as_10,as_20,ha_10,ha_20,o_10,o_20,total_change,total_1_change,wh_change,bl_change,na_change,as_change,ha_change,o_change,Abb,county_state,price_change,wh_p_10,wh_p_20,bl_p_10,bl_p_20,na_p_10,na_p_20,as_p_10,as_p_20,ha_p_10,ha_p_20,o_p_10,o_p_20,wh_p_change_20,bl_p_change_20,na_p_change_20,as_p_change_20,ha_p_change_20,o_p_change_20,adj_price_change,county_size_20,median_p
111,Beaver County,Pennsylvania,170539.0,168215.0,167585.0,158856.0,155561.0,144954.0,10676.0,11168.0,181.0,243.0,724.0,1028.0,40.0,59.0,403.0,1404.0,-1.3627381420085727,-5.208700062654772,-6.818547065138435,4.608467590857999,34.25414364640884,41.988950276243095,47.5,248.38709677419354,PA,Beaver_County_PA,42.86408947240457,91.21725822245938,86.17186338911512,6.2601516368689865,6.639122551496597,0.1061340807674491,0.14445798531641055,0.4245363230697964,0.6111226703920578,0.02345504547346941,0.03507416104390215,0.2363095831452043,0.8346461373837054,-5.045394833344261,0.3789709146276108,0.03832390454896145,0.18658634732226143,0.011619115570432742,0.5983365542385011,6.1134649928042535,large,156900
112,Beaver County,Utah,6629.0,7072.0,6536.0,6683.0,5900.0,5904.0,16.0,23.0,76.0,104.0,70.0,32.0,19.0,22.0,455.0,598.0,6.6827575803288575,2.249082007343941,0.06779661016949153,43.75,36.84210526315789,-54.285714285714285,15.789473684210526,31.428571428571427,UT,Beaver_County_UT,66.22714358563414,89.00286619399608,83.48416289592761,0.2413637049328707,0.3252262443438914,1.146477598431136,1.4705882352941175,1.0559662090813093,0.4524886877828055,0.286619399607784,0.31108597285067874,6.863780359028511,8.455882352941178,-5.518703298068473,0.0838625394110207,0.3241106368629816,-0.6034775212985038,0.02446657324289475,1.5921019939126664,29.47651910603382,small,209700
113,Becker County,Minnesota,32504.0,35183.0,31532.0,32862.0,28720.0,29818.0,138.0,203.0,2455.0,2468.0,125.0,162.0,7.0,22.0,87.0,189.0,8.242062515382722,4.217937333502474,3.823119777158775,47.10144927536232,0.5295315682281059,29.599999999999998,214.28571428571428,117.24137931034481,MN,Becker_County_MN,37.7703206562267,88.35835589465913,84.7511582298269,0.4245631306916072,0.5769832021146577,7.552916564115186,7.014751442458006,0.38456805316268766,0.4604496489781997,0.02153581097711051,0.06253019924395305,0.2676593650012306,0.5371912571412331,-3.6071976648322277,0.15242007142305047,-0.5381651216571806,0.07588159581551202,0.04099438826684254,0.26953189214000245,1.0196961766263826,medium,217600
114,Beckham County,Oklahoma,22119.0,22410.0,21493.0,20726.0,18805.0,17519.0,876.0,1136.0,615.0,852.0,178.0,131.0,2.0,12.0,1017.0,1076.0,1.31561101315611,-3.568603731447448,-6.838606753522999,29.68036529680365,38.53658536585366,-26.40449438202247,500.0,5.801376597836775,OK,Beckham_County_OK,21.158544425871156,85.01740585017406,78.17492190986167,3.9603960396039604,5.069165551093262,2.78041502780415,3.8018741633199467,0.80473800804738,0.5845604640785363,0.009042000090420001,0.0535475234270415,4.597857045978571,4.801427933958054,-6.842483940312391,1.1087695114893013,1.0214591355157965,-0.2201775439688437,0.0445055233366215,0.20357088797948375,-15.592080053729163,medium,144100
115,Bedford County,Pennsylvania,49762.0,47577.0,49361.0,46163.0,48782.0,45569.0,238.0,192.0,75.0,78.0,101.0,153.0,14.0,4.0,151.0,167.0,-4.390900687271412,-6.478799051883066,-6.586445820179574,-19.327731092436977,4.0,51.48514851485149,-71.42857142857143,10.596026490066226,PA,Bedford_County_PA,20.80885366853396,98.03062577870665,95.77947327490173,0.4782765965998151,0.4035563402484394,0.15071741489489973,0.1639447632259285,0.20296611872513162,0.3215839586354751,0.02813391744704795,0.00840742375517582,0.30344439532173145,0.35100994177859046,-2.251152503804917,-0.07472025635137569,0.01322734833102876,0.1186178399103435,-0.019726493691872127,0.04756554645685901,-15.941770811066359,medium,158500
116,Bedford County,Tennessee,45058.0,50237.0,44126.0,46970.0,36848.0,37996.0,3564.0,3641.0,167.0,426.0,350.0,341.0,47.0,27.0,3150.0,4539.0,11.494074304230104,6.445179712641074,3.115501519756839,2.1604938271604937,155.08982035928142,-2.571428571428571,-42.5531914893617,44.095238095238095,TN,Bedford_County_TN,79.45427842621936,81.77904034799592,75.63349722316221,7.909805140041724,7.247646157214802,0.37063340583248255,0.8479805720883015,0.7767765990501132,0.6787825706152836,0.10431000044387234,0.053745247526723335,6.990989391451019,9.035173278659157,-6.145543124833708,-0.6621589828269228,0.4773471662558189,-0.09799402843482963,-0.05056475291714901,2.0441838872081375,42.70365394661904,medium,172500
117,Bedford County,Virginia,68676.0,79462.0,67885.0,75671.0,62775.0,68743.0,3942.0,4925.0,181.0,211.0,707.0,970.0,14.0,37.0,266.0,785.0,15.705632244160988,11.469396773955955,9.506969334926325,24.93658041603247,16.574585635359114,37.1994342291372,164.28571428571428,195.11278195488723,VA,Bedford_County_VA,22.33894531793515,91.40747859514241,86.51053333668924,5.739996505329373,6.197931086557096,0.2635564098083755,0.2655357277692482,1.0294717222901741,1.2207092698396718,0.02038557865921137,0.046563137096977174,0.38732599452501604,0.987893584354786,-4.896945258453172,0.45793458122772357,0.001979317960872695,0.19123754754949762,0.026177558437765803,0.60056758982977,-14.41167916166517,medium,219800
118,Bee County,Texas,31861.0,31047.0,31123.0,25339.0,25092.0,15347.0,2592.0,2395.0,165.0,212.0,177.0,221.0,17.0,4.0,3080.0,7160.0,-2.5548476193465364,-18.58432670372393,-38.837079547266065,-7.600308641975309,28.484848484848484,24.858757062146893,-76.47058823529412,132.46753246753246,TX,Bee_County_TX,65.00174398325777,78.75459025140455,49.43150706992624,8.135337873889709,7.714110864173672,0.5178745174351087,0.682835700711824,0.5555381187031166,0.7118240087609109,0.053356768463011205,0.012883692466260829,9.666990992122031,23.06180951460689,-29.32308318147831,-0.4212270097160369,0.16496118327671527,0.15628589005779425,-0.040473075996750374,13.394818522484858,28.25111950365745,medium,119000
119,Bell County,Texas,310235.0,370647.0,294761.0,317284.0,190553.0,180426.0,66700.0,85241.0,2496.0,3454.0,8748.0,11466.0,2430.0,3764.0,23834.0,32933.0,19.472980160201136,7.641105845074484,-5.314531915005275,27.7976011994003,38.381410256410255,31.069958847736622,54.89711934156378,38.17655450197197,TX,Bell_County_TX,52.692159134801095,61.42214772672329,48.67866190742134,21.499830773445936,22.99789287381255,0.8045513884635841,0.9318839758584314,2.8197978951440037,3.09350945778598,0.7832771930955567,1.0155215069864318,7.682563218205554,8.88527358915626,-12.743485819301945,1.4980621003666137,0.12733258739484732,0.27371156264197616,0.2322443138908752,1.2027103709507054,15.941534655200776,large,162500
120,Belmont County,Ohio,70400.0,66497.0,69503.0,63651.0,66206.0,60831.0,2834.0,2117.0,88.0,89.0,259.0,266.0,7.0,11.0,109.0,337.0,-5.544034090909091,-8.419780441132037,-8.118599522701869,-25.299929428369794,1.1363636363636365,2.7027027027027026,57.14285714285714,209.1743119266055,OH,Belmont_County_OH,37.39391341620232,94.04261363636364,91.4793148563093,4.025568181818182,3.1836022677714784,0.125,0.13384062438907018,0.36789772727272724,0.4000180459268839,0.009943181818181818,0.016542099643592944,0.15482954545454544,0.5067897799900747,-2.563298780054339,-0.8419659140467033,0.008840624389070184,0.032120318654156654,0.006598917825411126,0.35196023453552927,0.6432889366019978,medium,115400
121,Beltrami County,Minnesota,44442.0,46228.0,43065.0,43325.0,33359.0,32794.0,262.0,543.0,9004.0,9418.0,309.0,280.0,18.0,18.0,113.0,272.0,4.018721029656631,0.6037385347730175,-1.693695854192272,107.25190839694656,4.59795646379387,-9.385113268608414,0.0,140.7079646017699,MN,Beltrami_County_MN,32.098265505837894,75.06187840331218,70.93969023102882,0.5895324242833356,1.1746127887860172,20.260114306286845,20.37293415246171,0.6952882408532469,0.6056935190793459,0.04050222762251924,0.03893744051224366,0.25426398451914856,0.5883879899627931,-4.122188172283359,0.5850803645026815,0.11281984617486529,-0.08959472177390104,-0.0015647871102755784,0.3341240054436445,-4.652358973762425,medium,177200
122,Ben Hill County,Georgia,17634.0,17194.0,17399.0,16434.0,10446.0,9432.0,6104.0,6267.0,56.0,70.0,126.0,119.0,2.0,0.0,665.0,546.0,-2.4951797663604403,-5.546295764124375,-9.707064905226881,2.6703800786369594,25.0,-5.555555555555555,-100.0,-17.894736842105264,GA,Ben_Hill_County_GA,20.838618219801543,59.237835998638985,54.85634523671048,34.61494839514574,36.44876119576597,0.31756833390041966,0.4071187623589624,0.7145287512759442,0.6921018960102362,0.011341726210729272,0.0,3.7711239650674835,3.1755263463999066,-4.381490761928504,1.8338128006202297,0.08955042845854272,-0.02242685526570798,-0.011341726210729272,-0.5955976186675769,-15.912006259798776,small,96800
123,Benewah County,Idaho,9285.0,9530.0,8953.0,8850.0,8039.0,7853.0,28.0,8.0,809.0,828.0,27.0,35.0,6.0,15.0,44.0,111.0,2.6386645126548194,-1.150452362336647,-2.3137206120164198,-71.42857142857143,2.3485784919653896,29.629629629629626,150.0,152.27272727272728,ID,Benewah_County_ID,60.73429569573528,86.58050619278406,82.40293809024134,0.3015616585891222,0.08394543546694648,8.712977921378567,8.688352570828961,0.29079159935379645,0.36726128016789084,0.06462035541195477,0.15739769150052466,0.47388260635433493,1.1647429171038826,-4.177568102542722,-0.2176162231221757,-0.024625350549605685,0.07646968081409439,0.09277733608856989,0.6908603107495477,23.983671216134958,small,185500
124,Bennington County,Vermont,37125.0,37347.0,36658.0,35417.0,35858.0,34183.0,308.0,430.0,94.0,70.0,269.0,406.0,16.0,5.0,113.0,323.0,0.597979797979798,-3.3853456271482347,-4.671203078810865,39.61038961038961,-25.53191489361702,50.92936802973978,-68.75,185.84070796460176,VT,Bennington_County_VT,15.9186039023762,96.58720538720539,91.52810132005249,0.8296296296296296,1.1513642327362306,0.2531986531986532,0.18743138672450263,0.7245791245791245,1.0871020430021152,0.0430976430976431,0.01338795619460733,0.3043771043771044,0.8648619701716336,-5.0591040671529015,0.32173460310660096,-0.06576726647415057,0.36252291842299067,-0.02970968690303577,0.5604848657945292,-20.83202057722412,medium,209800
125,Benton County,Arkansas,221339.0,284333.0,215433.0,252922.0,182817.0,201188.0,2814.0,4732.0,3751.0,5093.0,6319.0,13721.0,671.0,2629.0,19061.0,25559.0,28.46041592308631,17.401697975704742,10.048846660868518,68.1592039800995,35.77712609970675,117.13878778287703,291.8032786885246,34.09055138765017,AR,Benton_County_AR,65.27559705809438,82.59592751390402,70.75787896586046,1.2713529924685663,1.664245796302223,1.6946855276295636,1.791209602824857,2.8548967872810485,4.8256797487453085,0.3031548891067548,0.9246200757562436,8.611677110676382,8.989107841861479,-11.83804854804356,0.39289280383365677,0.09652407519529338,1.97078296146426,0.6214651866494888,0.37743073118509685,28.524972578494058,large,198900
126,Benton County,Indiana,8854.0,8719.0,8753.0,8362.0,8489.0,7954.0,42.0,51.0,11.0,27.0,15.0,13.0,3.0,9.0,193.0,308.0,-1.5247345832392138,-4.467039872043871,-6.3022735304511714,21.428571428571427,145.45454545454547,-13.333333333333334,200.0,59.58549222797927,IN,Benton_County_IN,56.53447939050595,95.87756946013101,91.22605803417824,0.47436187034108873,0.5849294643881179,0.1242376327083804,0.30966853997018007,0.169414953693246,0.14909966739304967,0.0338829907386492,0.10322284665672668,2.179805737519765,3.532515196696869,-4.651511425952776,0.11056759404702915,0.18543090726179967,-0.020315286300196328,0.06933985591807748,1.3527094591771043,19.78385491090563,small,108400
127,Benton County,Iowa,26076.0,25575.0,25837.0,24626.0,25569.0,24258.0,102.0,114.0,45.0,34.0,66.0,83.0,2.0,2.0,53.0,135.0,-1.921306948918546,-4.687076672988351,-5.127302592983691,11.76470588235294,-24.444444444444443,25.757575757575758,0.0,154.7169811320755,IA,Benton_County_IA,33.774458066087526,98.05568338702255,94.85043988269794,0.39116428900138056,0.44574780058651026,0.17257248044178555,0.13294232649071358,0.25310630464795214,0.32453567937438904,0.007669888019634913,0.007820136852394917,0.20325203252032523,0.5278592375366569,-3.2052435043246135,0.054583511585129696,-0.03963015395107197,0.0714293747264369,0.0001502488327600037,0.32460720501633167,-2.976166413512793,medium,166100
128,Benton County,Oregon,85579.0,95184.0,82519.0,86292.0,74506.0,74612.0,759.0,1002.0,627.0,819.0,4429.0,6428.0,213.0,292.0,1985.0,3139.0,11.223547832996413,4.572280323319478,0.1422704211741336,32.015810276679844,30.62200956937799,45.13434183788665,37.08920187793427,58.13602015113351,OR,Benton_County_OR,64.18237324130607,87.06107806821767,78.38712388636746,0.8868998235548441,1.0526979324256178,0.7326563759800886,0.8604387291981846,5.175335070519637,6.753235837955959,0.24889283585926453,0.3067742477727349,2.319494268453709,3.2978231635569,-8.673954181850206,0.16579810887077373,0.12778235321809606,1.5779007674363221,0.05788141191347035,0.978328895103191,27.431748761705748,medium,362000
129,Benton County,Tennessee,16489.0,15864.0,16264.0,15100.0,15737.0,14487.0,321.0,316.0,71.0,65.0,62.0,107.0,0.0,4.0,73.0,121.0,-3.7904057250288075,-7.156910969011314,-7.943064116413548,-1.557632398753894,-8.450704225352112,72.58064516129032,inf,65.75342465753424,TN,Benton_County_TN,42.97077922077921,95.43938383164534,91.31996974281392,1.9467523803747955,1.9919314170448814,0.43059009036327245,0.4097327281896117,0.37600824792285764,0.6744831064044378,0.0,0.02521432173474534,0.4427193886833647,0.7627332324760464,-4.1194140888314195,0.04517903667008594,-0.020857362173660743,0.2984748584815801,0.02521432173474534,0.3200138437926817,6.220154741178888,small,112300
130,Benton County,Washington,175177.0,206873.0,168955.0,182727.0,144418.0,146087.0,2221.0,2893.0,1574.0,2052.0,4691.0,6397.0,253.0,607.0,15798.0,24691.0,18.093699515347332,8.151282885975556,1.155673115539614,30.25664115263395,30.368487928843713,36.36751225751439,139.92094861660078,56.29193568806178,WA,Benton_County_WA,81.98049619962711,82.44118805550957,70.6167552073011,1.267860506801692,1.3984425227071682,0.8985197828482049,0.9919129127532351,2.6778629614618357,3.0922353327887158,0.14442535264332645,0.2934167339382133,9.018307197862734,11.935341973094605,-11.824432848208474,0.13058201590547625,0.09339312990503024,0.4143723713268801,0.14899138129488687,2.917034775231871,45.22987172002679,large,263900
131,Benzie County,Michigan,17525.0,17970.0,17301.0,17170.0,16843.0,16726.0,72.0,67.0,252.0,177.0,45.0,71.0,0.0,1.0,89.0,128.0,2.5392296718972895,-0.7571816657996648,-0.694650596687051,-6.944444444444445,-29.761904761904763,57.77777777777777,inf,43.82022471910113,MI,Benzie_County_MI,53.64090204854535,96.10841654778888,93.07735114079021,0.41084165477888734,0.37284362826933776,1.4379457917261056,0.9849749582637729,0.25677603423680456,0.39510294936004453,0.0,0.005564830272676683,0.5078459343794579,0.7122982749026154,-3.031065406998664,-0.03799802650954959,-0.4529708334623327,0.13832691512323997,0.005564830272676683,0.20445234052315753,16.89027756894503,small,189300
132,Bergen County,New Jersey,905116.0,955732.0,882406.0,858445.0,650703.0,543849.0,52473.0,54831.0,2061.0,4535.0,131329.0,158630.0,229.0,217.0,45611.0,96383.0,5.592211385060036,-2.7154167129416615,-16.42131663754432,4.493739637527872,120.0388161086851,20.78824935848137,-5.240174672489083,111.31525289951985,NJ,Bergen_County_NJ,24.376678174146544,71.89166913412204,56.90392285703524,5.79737845756787,5.737068550597867,0.22770562005312028,0.4745054052809784,14.509631914583323,16.597749159806305,0.025300624450346695,0.022705109800655415,5.039243588667088,10.084730865974981,-14.9877462770868,-0.06030990697000327,0.24679978522785812,2.088117245222982,-0.00259551464969128,5.045487277307893,-12.373946305453774,very_large,488500
133,Berkeley County,South Carolina,177843.0,229861.0,173033.0,211773.0,118232.0,141465.0,44514.0,52393.0,1067.0,1566.0,4046.0,5452.0,184.0,202.0,4990.0,10695.0,29.249394128529094,22.38879288921766,19.650348467419988,17.700049422653546,46.76663542642924,34.75037073652991,9.782608695652174,114.32865731462927,SC,Berkeley_County_SC,62.90237862984917,66.48110974286308,61.54371554983229,25.029942139977397,22.793340323064808,0.5999673869649073,0.6812812960876355,2.2750403445735845,2.371868216008805,0.103462042363208,0.08787919655791979,2.8058456053935212,4.65281191676709,-4.937394193030791,-2.2366018169125894,0.08131390912272829,0.09682787143522065,-0.015582845805288209,1.8469663113735684,26.15175415024885,large,211000
134,Berkeley County,West Virginia,104169.0,122076.0,101423.0,112356.0,91500.0,98281.0,7432.0,9364.0,286.0,407.0,878.0,1496.0,38.0,52.0,1289.0,2756.0,17.190334936497422,10.77960620372105,7.410928961748634,25.995694294940797,42.30769230769231,70.3872437357631,36.84210526315789,113.80915438324281,WV,Berkeley_County_WV,42.26965939412965,87.8380324280736,80.50804416920607,7.1345601858518375,7.670631409941348,0.27455384999376015,0.33339886628002224,0.842861119910914,1.2254661030833252,0.03647918286630379,0.042596415347816115,1.237412281964884,2.2576100134342543,-7.32998825886753,0.5360712240895102,0.0588450162862621,0.3826049831724112,0.006117232481512323,1.0201977314693702,5.519034914529328,large,197200
135,Berks County,Pennsylvania,411442.0,428849.0,401190.0,390204.0,342148.0,309107.0,20143.0,21992.0,1285.0,2252.0,5385.0,6413.0,128.0,170.0,32101.0,50270.0,4.230729969230171,-2.738353398639049,-9.656932087868409,9.179367522216154,75.25291828793775,19.090064995357476,32.8125,56.599482882153204,PA,Berks_County_PA,26.556045648673233,83.15825802907821,72.07828396475216,4.8957082650774595,5.1281453378695065,0.3123161952352944,0.5251265596981688,1.308811448515222,1.4953981471333733,0.03111009571215384,0.0396409925171797,7.8020717379363305,11.722074669638964,-11.079974064326052,0.23243707279204706,0.21281036446287438,0.18658669861815125,0.008530896805025862,3.9200029317026335,-10.194578830927085,large,195900
136,Berkshire County,Massachusetts,131219.0,129026.0,128405.0,120699.0,121384.0,110862.0,3572.0,4296.0,251.0,287.0,1611.0,2019.0,30.0,24.0,1557.0,3211.0,-1.671251876633719,-6.001323935983801,-8.66835826797601,20.268756998880182,14.342629482071715,25.32588454376164,-20.0,106.22992935131663,MA,Berkshire_County_MA,24.19988408783567,92.504896394577,85.92221722753554,2.722166759386979,3.329561483731961,0.19128327452579275,0.2224357881357246,1.2277185468567815,1.564800892843303,0.0228625427720071,0.018600902143753973,1.1865659698671687,2.4886456993164168,-6.582679167041462,0.607394724344982,0.031152513609931848,0.33708234598652154,-0.004261640628253127,1.302079729449248,-12.550740391764649,large,223100
